id,igdb_id,twitch_id,name,datetime,view_count
1372_4_20_13,1372,32399,Counter-Strike: Global Offensive,2023-04-20 13:02:01.312479+00:00,60512
114795_4_20_13,114795,511224,Apex Legends,2023-04-20 13:02:01.312479+00:00,43503
7329_4_20_13,7329,460637,Dead Island 2,2023-04-20 13:02:01.312479+00:00,52604
45517_4_20_13,45517,29452,Virtual Casino,2023-04-20 13:02:01.312479+00:00,34055
120176_4_20_13,120176,513143,Teamfight Tactics,2023-04-20 13:02:01.312479+00:00,31437
1905_4_20_13,1905,33214,Fortnite,2023-04-20 13:02:01.312479+00:00,21831
123_4_20_13,123,18122,World of Warcraft,2023-04-20 13:02:01.312479+00:00,24257
1911_4_20_13,1911,29307,Path of Exile,2023-04-20 13:02:01.312479+00:00,20796
93902_4_20_13,93902,504798,FIFA Online 4,2023-04-20 13:02:01.312479+00:00,382
131800_4_20_13,131800,512710,Call of Duty: Warzone,2023-04-20 13:02:01.312479+00:00,19547
125174_4_20_13,125174,515025,Overwatch 2,2023-04-20 13:02:01.312479+00:00,17804
3277_4_20_14,3277,263490,Rust,2023-04-20 14:01:57.028589+00:00,167603
115_4_20_14,115,21779,League of Legends,2023-04-20 14:01:57.028589+00:00,119887
1020_4_20_14,1020,32982,Grand Theft Auto V,2023-04-20 14:01:57.028589+00:00,82874
2963_4_20_14,2963,29595,Dota 2,2023-04-20 14:01:57.028589+00:00,96433
126459_4_20_14,126459,516575,VALORANT,2023-04-20 14:01:57.028589+00:00,72632
121_4_20_14,121,27471,Minecraft,2023-04-20 14:01:57.028589+00:00,83310
1372_4_20_14,1372,32399,Counter-Strike: Global Offensive,2023-04-20 14:01:57.028589+00:00,69261
7329_4_20_14,7329,460637,Dead Island 2,2023-04-20 14:01:57.028589+00:00,73451
114795_4_20_14,114795,511224,Apex Legends,2023-04-20 14:01:57.028589+00:00,45485
45517_4_20_14,45517,29452,Virtual Casino,2023-04-20 14:01:57.028589+00:00,39650
1905_4_20_14,1905,33214,Fortnite,2023-04-20 14:01:57.028589+00:00,29334
123_4_20_14,123,18122,World of Warcraft,2023-04-20 14:01:57.028589+00:00,29762
120176_4_20_14,120176,513143,Teamfight Tactics,2023-04-20 14:01:57.028589+00:00,32542
1911_4_20_14,1911,29307,Path of Exile,2023-04-20 14:01:57.028589+00:00,23605
131800_4_20_14,131800,512710,Call of Duty: Warzone,2023-04-20 14:01:57.028589+00:00,21094
93902_4_20_14,93902,504798,FIFA Online 4,2023-04-20 14:01:57.028589+00:00,21573
159029_4_20_14,159029,780302568,XDefiant,2023-04-20 14:01:57.028589+00:00,20406
3277_4_20_15,3277,263490,Rust,2023-04-20 15:02:20.047254+00:00,189372
115_4_20_15,115,21779,League of Legends,2023-04-20 15:02:20.047254+00:00,145841
126459_4_20_15,126459,516575,VALORANT,2023-04-20 15:02:20.047254+00:00,85987
1020_4_20_15,1020,32982,Grand Theft Auto V,2023-04-20 15:02:20.047254+00:00,72692
121_4_20_15,121,27471,Minecraft,2023-04-20 15:02:20.047254+00:00,87810
2963_4_20_15,2963,29595,Dota 2,2023-04-20 15:02:20.047254+00:00,86362
1372_4_20_15,1372,32399,Counter-Strike: Global Offensive,2023-04-20 15:02:20.047254+00:00,65990
7329_4_20_15,7329,460637,Dead Island 2,2023-04-20 15:02:20.047254+00:00,75487
114795_4_20_15,114795,511224,Apex Legends,2023-04-20 15:02:20.047254+00:00,35936
1905_4_20_15,1905,33214,Fortnite,2023-04-20 15:02:20.047254+00:00,33047
123_4_20_15,123,18122,World of Warcraft,2023-04-20 15:02:20.047254+00:00,32567
45517_4_20_15,45517,29452,Virtual Casino,2023-04-20 15:02:20.047254+00:00,37124
1911_4_20_15,1911,29307,Path of Exile,2023-04-20 15:02:20.047254+00:00,31425
227087_4_20_15,227087,240149063,UFC 4: Fighter Bundle,2023-04-20 15:02:20.047254+00:00,28039
18866_4_20_15,18866,491487,Dead by Daylight,2023-04-20 15:02:20.047254+00:00,15602
159029_4_20_15,159029,780302568,XDefiant,2023-04-20 15:02:20.047254+00:00,21199
125174_4_20_15,125174,515025,Overwatch 2,2023-04-20 15:02:20.047254+00:00,17296
120176_4_20_15,120176,513143,Teamfight Tactics,2023-04-20 15:02:20.047254+00:00,21821
115_4_20_16,115,21779,League of Legends,2023-04-20 16:02:12.123790+00:00,176938
3277_4_20_16,3277,263490,Rust,2023-04-20 16:02:12.123790+00:00,178385
1020_4_20_16,1020,32982,Grand Theft Auto V,2023-04-20 16:02:12.123790+00:00,88330
126459_4_20_16,126459,516575,VALORANT,2023-04-20 16:02:12.123790+00:00,101668
121_4_20_16,121,27471,Minecraft,2023-04-20 16:02:12.123790+00:00,109031
2963_4_20_16,2963,29595,Dota 2,2023-04-20 16:02:12.123790+00:00,89742
1372_4_20_16,1372,32399,Counter-Strike: Global Offensive,2023-04-20 16:02:12.123790+00:00,67539
7329_4_20_16,7329,460637,Dead Island 2,2023-04-20 16:02:12.123790+00:00,76092
1905_4_20_16,1905,33214,Fortnite,2023-04-20 16:02:12.123790+00:00,38325
114795_4_20_16,114795,511224,Apex Legends,2023-04-20 16:02:12.123790+00:00,34074
123_4_20_16,123,18122,World of Warcraft,2023-04-20 16:02:12.123790+00:00,38920
159029_4_20_16,159029,780302568,XDefiant,2023-04-20 16:02:12.123790+00:00,38013
45517_4_20_16,45517,29452,Virtual Casino,2023-04-20 16:02:12.123790+00:00,36305
1911_4_20_16,1911,29307,Path of Exile,2023-04-20 16:02:12.123790+00:00,36714
205780_4_20_16,205780,1745202732,FIFA 23,2023-04-20 16:02:12.123790+00:00,25254
131800_4_20_16,131800,512710,Call of Duty: Warzone,2023-04-20 16:02:12.123790+00:00,21292
227087_4_20_16,227087,240149063,UFC 4: Fighter Bundle,2023-04-20 16:02:12.123790+00:00,24986
125174_4_20_16,125174,515025,Overwatch 2,2023-04-20 16:02:12.123790+00:00,19463
18866_4_20_16,18866,491487,Dead by Daylight,2023-04-20 16:02:12.123790+00:00,17406
115_4_20_17,115,21779,League of Legends,2023-04-20 17:01:53.557243+00:00,182266
1020_4_20_17,1020,32982,Grand Theft Auto V,2023-04-20 17:01:53.557243+00:00,113807
3277_4_20_17,3277,263490,Rust,2023-04-20 17:01:53.557243+00:00,158563
126459_4_20_17,126459,516575,VALORANT,2023-04-20 17:01:53.557243+00:00,124069
121_4_20_17,121,27471,Minecraft,2023-04-20 17:01:53.557243+00:00,113275
7329_4_20_17,7329,460637,Dead Island 2,2023-04-20 17:01:53.557243+00:00,116842
2963_4_20_17,2963,29595,Dota 2,2023-04-20 17:01:53.557243+00:00,106218
1372_4_20_17,1372,32399,Counter-Strike: Global Offensive,2023-04-20 17:01:53.557243+00:00,76434
7346_4_20_17,7346,110758,The Legend of Zelda: Breath of the Wild,2023-04-20 17:01:53.557243+00:00,68374
1905_4_20_17,1905,33214,Fortnite,2023-04-20 17:01:53.557243+00:00,43660
205780_4_20_17,205780,1745202732,FIFA 23,2023-04-20 17:01:53.557243+00:00,46863
200165_4_20_17,200165,1678052513,Call of Duty: Modern Warfare II,2023-04-20 17:01:53.557243+00:00,42601
123_4_20_17,123,18122,World of Warcraft,2023-04-20 17:01:53.557243+00:00,40266
45517_4_20_17,45517,29452,Virtual Casino,2023-04-20 17:01:53.557243+00:00,41450
1911_4_20_17,1911,29307,Path of Exile,2023-04-20 17:01:53.557243+00:00,40220
114795_4_20_17,114795,511224,Apex Legends,2023-04-20 17:01:53.557243+00:00,28766
131800_4_20_17,131800,512710,Call of Duty: Warzone,2023-04-20 17:01:53.557243+00:00,31360
18866_4_20_17,18866,491487,Dead by Daylight,2023-04-20 17:01:53.557243+00:00,18404
115_4_20_18,115,21779,League of Legends,2023-04-20 18:01:56.755156+00:00,189345
1020_4_20_18,1020,32982,Grand Theft Auto V,2023-04-20 18:01:56.755156+00:00,141462
126459_4_20_18,126459,516575,VALORANT,2023-04-20 18:01:56.755156+00:00,158354
1905_4_20_18,1905,33214,Fortnite,2023-04-20 18:01:56.755156+00:00,131662
3277_4_20_18,3277,263490,Rust,2023-04-20 18:01:56.755156+00:00,141962
121_4_20_18,121,27471,Minecraft,2023-04-20 18:01:56.755156+00:00,122889
2963_4_20_18,2963,29595,Dota 2,2023-04-20 18:01:56.755156+00:00,123002
125165_4_20_18,125165,515024,Diablo IV,2023-04-20 18:01:56.755156+00:00,112792
200165_4_20_18,200165,1678052513,Call of Duty: Modern Warfare II,2023-04-20 18:01:56.755156+00:00,93177
7329_4_20_18,7329,460637,Dead Island 2,2023-04-20 18:01:56.755156+00:00,94162
1372_4_20_18,1372,32399,Counter-Strike: Global Offensive,2023-04-20 18:01:56.755156+00:00,66129
7346_4_20_18,7346,110758,The Legend of Zelda: Breath of the Wild,2023-04-20 18:01:56.755156+00:00,61042
123_4_20_18,123,18122,World of Warcraft,2023-04-20 18:01:56.755156+00:00,39990
131800_4_20_18,131800,512710,Call of Duty: Warzone,2023-04-20 18:01:56.755156+00:00,40645
114795_4_20_18,114795,511224,Apex Legends,2023-04-20 18:01:56.755156+00:00,34557
45517_4_20_18,45517,29452,Virtual Casino,2023-04-20 18:01:56.755156+00:00,39246
205780_4_20_18,205780,1745202732,FIFA 23,2023-04-20 18:01:56.755156+00:00,31041
115_4_20_19,115,21779,League of Legends,2023-04-20 19:01:50.972450+00:00,201341
1020_4_20_19,1020,32982,Grand Theft Auto V,2023-04-20 19:01:50.972450+00:00,152605
1905_4_20_19,1905,33214,Fortnite,2023-04-20 19:01:50.972450+00:00,144363
2963_4_20_19,2963,29595,Dota 2,2023-04-20 19:01:50.972450+00:00,147934
125165_4_20_19,125165,515024,Diablo IV,2023-04-20 19:01:50.972450+00:00,149026
121_4_20_19,121,27471,Minecraft,2023-04-20 19:01:50.972450+00:00,120373
3277_4_20_19,3277,263490,Rust,2023-04-20 19:01:50.972450+00:00,124122
7329_4_20_19,7329,460637,Dead Island 2,2023-04-20 19:01:50.972450+00:00,125802
200165_4_20_19,200165,1678052513,Call of Duty: Modern Warfare II,2023-04-20 19:01:50.972450+00:00,114554
126459_4_20_19,126459,516575,VALORANT,2023-04-20 19:01:50.972450+00:00,81554
1372_4_20_19,1372,32399,Counter-Strike: Global Offensive,2023-04-20 19:01:50.972450+00:00,80703
7346_4_20_19,7346,110758,The Legend of Zelda: Breath of the Wild,2023-04-20 19:01:50.972450+00:00,60404
114795_4_20_19,114795,511224,Apex Legends,2023-04-20 19:01:50.972450+00:00,43379
123_4_20_19,123,18122,World of Warcraft,2023-04-20 19:01:50.972450+00:00,40555
45517_4_20_19,45517,29452,Virtual Casino,2023-04-20 19:01:50.972450+00:00,49185
131800_4_20_19,131800,512710,Call of Duty: Warzone,2023-04-20 19:01:50.972450+00:00,42914
1020_4_20_20,1020,32982,Grand Theft Auto V,2023-04-20 20:01:53.087480+00:00,163986
1905_4_20_20,1905,33214,Fortnite,2023-04-20 20:01:53.087480+00:00,138246
2963_4_20_20,2963,29595,Dota 2,2023-04-20 20:01:53.087480+00:00,157296
115_4_20_20,115,21779,League of Legends,2023-04-20 20:01:53.087480+00:00,123653
200165_4_20_20,200165,1678052513,Call of Duty: Modern Warfare II,2023-04-20 20:01:53.087480+00:00,129816
121_4_20_20,121,27471,Minecraft,2023-04-20 20:01:53.087480+00:00,112160
126459_4_20_20,126459,516575,VALORANT,2023-04-20 20:01:53.087480+00:00,90930
3277_4_20_20,3277,263490,Rust,2023-04-20 20:01:53.087480+00:00,114282
7329_4_20_20,7329,460637,Dead Island 2,2023-04-20 20:01:53.087480+00:00,103762
1372_4_20_20,1372,32399,Counter-Strike: Global Offensive,2023-04-20 20:01:53.087480+00:00,82817
7346_4_20_20,7346,110758,The Legend of Zelda: Breath of the Wild,2023-04-20 20:01:53.087480+00:00,62293
114795_4_20_20,114795,511224,Apex Legends,2023-04-20 20:01:53.087480+00:00,46954
111469_4_20_20,111469,510218,Among Us,2023-04-20 20:01:53.087480+00:00,55137
45517_4_20_20,45517,29452,Virtual Casino,2023-04-20 20:01:53.087480+00:00,52462
131800_4_20_20,131800,512710,Call of Duty: Warzone,2023-04-20 20:01:53.087480+00:00,42278
123_4_20_20,123,18122,World of Warcraft,2023-04-20 20:01:53.087480+00:00,33785
126459_4_20_21,126459,516575,VALORANT,2023-04-20 21:02:06.492263+00:00,218156
1020_4_20_21,1020,32982,Grand Theft Auto V,2023-04-20 21:02:06.492263+00:00,159301
2963_4_20_21,2963,29595,Dota 2,2023-04-20 21:02:06.492263+00:00,166459
200165_4_20_21,200165,1678052513,Call of Duty: Modern Warfare II,2023-04-20 21:02:06.492263+00:00,158907
115_4_20_21,115,21779,League of Legends,2023-04-20 21:02:06.492263+00:00,118907
121_4_20_21,121,27471,Minecraft,2023-04-20 21:02:06.492263+00:00,108067
1372_4_20_21,1372,32399,Counter-Strike: Global Offensive,2023-04-20 21:02:06.492263+00:00,107594
7329_4_20_21,7329,460637,Dead Island 2,2023-04-20 21:02:06.492263+00:00,109308
3277_4_20_21,3277,263490,Rust,2023-04-20 21:02:06.492263+00:00,101486
1905_4_20_21,1905,33214,Fortnite,2023-04-20 21:02:06.492263+00:00,42126
7346_4_20_21,7346,110758,The Legend of Zelda: Breath of the Wild,2023-04-20 21:02:06.492263+00:00,56610
45517_4_20_21,45517,29452,Virtual Casino,2023-04-20 21:02:06.492263+00:00,54913
114795_4_20_21,114795,511224,Apex Legends,2023-04-20 21:02:06.492263+00:00,42318
123_4_20_21,123,18122,World of Warcraft,2023-04-20 21:02:06.492263+00:00,33079
1911_4_20_21,1911,29307,Path of Exile,2023-04-20 21:02:06.492263+00:00,35429
111469_4_20_21,111469,510218,Among Us,2023-04-20 21:02:06.492263+00:00,34825
125174_4_20_21,125174,515025,Overwatch 2,2023-04-20 21:02:06.492263+00:00,24611
126459_4_20_22,126459,516575,VALORANT,2023-04-20 22:02:16.892397+00:00,235430
1020_4_20_22,1020,32982,Grand Theft Auto V,2023-04-20 22:02:16.892397+00:00,173420
2963_4_20_22,2963,29595,Dota 2,2023-04-20 22:02:16.892397+00:00,139106
200165_4_20_22,200165,1678052513,Call of Duty: Modern Warfare II,2023-04-20 22:02:16.892397+00:00,131936
121_4_20_22,121,27471,Minecraft,2023-04-20 22:02:16.892397+00:00,128300
115_4_20_22,115,21779,League of Legends,2023-04-20 22:02:16.892397+00:00,108437
1372_4_20_22,1372,32399,Counter-Strike: Global Offensive,2023-04-20 22:02:16.892397+00:00,95091
3277_4_20_22,3277,263490,Rust,2023-04-20 22:02:16.892397+00:00,95738
7329_4_20_22,7329,460637,Dead Island 2,2023-04-20 22:02:16.892397+00:00,87054
1905_4_20_22,1905,33214,Fortnite,2023-04-20 22:02:16.892397+00:00,49848
191692_4_20_22,191692,55453844,STREET FIGHTER 6,2023-04-20 22:02:16.892397+00:00,67207
114795_4_20_22,114795,511224,Apex Legends,2023-04-20 22:02:16.892397+00:00,51552
45517_4_20_22,45517,29452,Virtual Casino,2023-04-20 22:02:16.892397+00:00,56965
7346_4_20_22,7346,110758,The Legend of Zelda: Breath of the Wild,2023-04-20 22:02:16.892397+00:00,49490
20313_4_20_22,20313,493159,Monopoly Plus,2023-04-20 22:02:16.892397+00:00,38619
123_4_20_22,123,18122,World of Warcraft,2023-04-20 22:02:16.892397+00:00,31380
198200_4_20_22,198200,1705795372,F1 22,2023-04-20 22:02:16.892397+00:00,34314
131800_4_20_22,131800,512710,Call of Duty: Warzone,2023-04-20 22:02:16.892397+00:00,26926
205780_4_20_22,205780,1745202732,FIFA 23,2023-04-20 22:02:16.892397+00:00,22945
1020_4_20_23,1020,32982,Grand Theft Auto V,2023-04-20 23:01:57.375546+00:00,159693
126459_4_20_23,126459,516575,VALORANT,2023-04-20 23:01:57.375546+00:00,148104
121_4_20_23,121,27471,Minecraft,2023-04-20 23:01:57.375546+00:00,115103
2963_4_20_23,2963,29595,Dota 2,2023-04-20 23:01:57.375546+00:00,119761
115_4_20_23,115,21779,League of Legends,2023-04-20 23:01:57.375546+00:00,97461
1372_4_20_23,1372,32399,Counter-Strike: Global Offensive,2023-04-20 23:01:57.375546+00:00,69399
7329_4_20_23,7329,460637,Dead Island 2,2023-04-20 23:01:57.375546+00:00,75111
114795_4_20_23,114795,511224,Apex Legends,2023-04-20 23:01:57.375546+00:00,61394
191692_4_20_23,191692,55453844,STREET FIGHTER 6,2023-04-20 23:01:57.375546+00:00,70703
1905_4_20_23,1905,33214,Fortnite,2023-04-20 23:01:57.375546+00:00,51238
3277_4_20_23,3277,263490,Rust,2023-04-20 23:01:57.375546+00:00,58279
45517_4_20_23,45517,29452,Virtual Casino,2023-04-20 23:01:57.375546+00:00,50290
7346_4_20_23,7346,110758,The Legend of Zelda: Breath of the Wild,2023-04-20 23:01:57.375546+00:00,44300
159029_4_20_23,159029,780302568,XDefiant,2023-04-20 23:01:57.375546+00:00,34307
123_4_20_23,123,18122,World of Warcraft,2023-04-20 23:01:57.375546+00:00,31058
198200_4_20_23,198200,1705795372,F1 22,2023-04-20 23:01:57.375546+00:00,35543
2903_4_20_23,2903,66170,Warframe,2023-04-20 23:01:57.375546+00:00,33054
200165_4_20_23,200165,1678052513,Call of Duty: Modern Warfare II,2023-04-20 23:01:57.375546+00:00,20588
1020_4_21_0,1020,32982,Grand Theft Auto V,2023-04-21 00:03:11.614588+00:00,193214
126459_4_21_0,126459,516575,VALORANT,2023-04-21 00:03:11.614588+00:00,105616
2963_4_21_0,2963,29595,Dota 2,2023-04-21 00:03:11.614588+00:00,122067
121_4_21_0,121,27471,Minecraft,2023-04-21 00:03:11.614588+00:00,102124
115_4_21_0,115,21779,League of Legends,2023-04-21 00:03:11.614588+00:00,74627
1372_4_21_0,1372,32399,Counter-Strike: Global Offensive,2023-04-21 00:03:11.614588+00:00,67203
1905_4_21_0,1905,33214,Fortnite,2023-04-21 00:03:11.614588+00:00,54903
7329_4_21_0,7329,460637,Dead Island 2,2023-04-21 00:03:11.614588+00:00,62475
3277_4_21_0,3277,263490,Rust,2023-04-21 00:03:11.614588+00:00,56133
197202_4_21_0,197202,2066107586,Escape the Backrooms,2023-04-21 00:03:11.614588+00:00,57165
114795_4_21_0,114795,511224,Apex Legends,2023-04-21 00:03:11.614588+00:00,45930
45517_4_21_0,45517,29452,Virtual Casino,2023-04-21 00:03:11.614588+00:00,44378
7346_4_21_0,7346,110758,The Legend of Zelda: Breath of the Wild,2023-04-21 00:03:11.614588+00:00,42118
191692_4_21_0,191692,55453844,STREET FIGHTER 6,2023-04-21 00:03:11.614588+00:00,41261
123_4_21_0,123,18122,World of Warcraft,2023-04-21 00:03:11.614588+00:00,28127
2903_4_21_0,2903,66170,Warframe,2023-04-21 00:03:11.614588+00:00,29986
159029_4_21_0,159029,780302568,XDefiant,2023-04-21 00:03:11.614588+00:00,27987
198200_4_21_0,198200,1705795372,F1 22,2023-04-21 00:03:11.614588+00:00,26157
119277_4_21_0,119277,513181,Genshin Impact,2023-04-21 00:03:11.614588+00:00,22751
1020_4_21_1,1020,32982,Grand Theft Auto V,2023-04-21 01:03:04.717063+00:00,203165
2963_4_21_1,2963,29595,Dota 2,2023-04-21 01:03:04.717063+00:00,136617
126459_4_21_1,126459,516575,VALORANT,2023-04-21 01:03:04.717063+00:00,113330
121_4_21_1,121,27471,Minecraft,2023-04-21 01:03:04.717063+00:00,99627
115_4_21_1,115,21779,League of Legends,2023-04-21 01:03:04.717063+00:00,68342
1905_4_21_1,1905,33214,Fortnite,2023-04-21 01:03:04.717063+00:00,56426
3277_4_21_1,3277,263490,Rust,2023-04-21 01:03:04.717063+00:00,58359
114795_4_21_1,114795,511224,Apex Legends,2023-04-21 01:03:04.717063+00:00,46325
197202_4_21_1,197202,2066107586,Escape the Backrooms,2023-04-21 01:03:04.717063+00:00,50461
1372_4_21_1,1372,32399,Counter-Strike: Global Offensive,2023-04-21 01:03:04.717063+00:00,39986
7329_4_21_1,7329,460637,Dead Island 2,2023-04-21 01:03:04.717063+00:00,60997
45517_4_21_1,45517,29452,Virtual Casino,2023-04-21 01:03:04.717063+00:00,40046
7346_4_21_1,7346,110758,The Legend of Zelda: Breath of the Wild,2023-04-21 01:03:04.717063+00:00,36281
18866_4_21_1,18866,491487,Dead by Daylight,2023-04-21 01:03:04.717063+00:00,19238
205780_4_21_1,205780,1745202732,FIFA 23,2023-04-21 01:03:04.717063+00:00,27323
123_4_21_1,123,18122,World of Warcraft,2023-04-21 01:03:04.717063+00:00,23202
159029_4_21_1,159029,780302568,XDefiant,2023-04-21 01:03:04.717063+00:00,26830
131800_4_21_1,131800,512710,Call of Duty: Warzone,2023-04-21 01:03:04.717063+00:00,18744
125174_4_21_1,125174,515025,Overwatch 2,2023-04-21 01:03:04.717063+00:00,13680
1020_4_21_2,1020,32982,Grand Theft Auto V,2023-04-21 02:01:46.704096+00:00,214158
2963_4_21_2,2963,29595,Dota 2,2023-04-21 02:01:46.704096+00:00,105019
126459_4_21_2,126459,516575,VALORANT,2023-04-21 02:01:46.704096+00:00,74176
115_4_21_2,115,21779,League of Legends,2023-04-21 02:01:46.704096+00:00,77863
121_4_21_2,121,27471,Minecraft,2023-04-21 02:01:46.704096+00:00,74560
1905_4_21_2,1905,33214,Fortnite,2023-04-21 02:01:46.704096+00:00,49943
3277_4_21_2,3277,263490,Rust,2023-04-21 02:01:46.704096+00:00,60572
114795_4_21_2,114795,511224,Apex Legends,2023-04-21 02:01:46.704096+00:00,45890
7329_4_21_2,7329,460637,Dead Island 2,2023-04-21 02:01:46.704096+00:00,40635
1372_4_21_2,1372,32399,Counter-Strike: Global Offensive,2023-04-21 02:01:46.704096+00:00,30538
45517_4_21_2,45517,29452,Virtual Casino,2023-04-21 02:01:46.704096+00:00,32309
18866_4_21_2,18866,491487,Dead by Daylight,2023-04-21 02:01:46.704096+00:00,20944
123_4_21_2,123,18122,World of Warcraft,2023-04-21 02:01:46.704096+00:00,22602
125174_4_21_2,125174,515025,Overwatch 2,2023-04-21 02:01:46.704096+00:00,16749
131800_4_21_2,131800,512710,Call of Duty: Warzone,2023-04-21 02:01:46.704096+00:00,19859
205780_4_21_2,205780,1745202732,FIFA 23,2023-04-21 02:01:46.704096+00:00,23448
120176_4_21_2,120176,513143,Teamfight Tactics,2023-04-21 02:01:46.704096+00:00,20930
1020_4_21_3,1020,32982,Grand Theft Auto V,2023-04-21 03:01:59.018542+00:00,205636
115_4_21_3,115,21779,League of Legends,2023-04-21 03:01:59.018542+00:00,67044
1905_4_21_3,1905,33214,Fortnite,2023-04-21 03:01:59.018542+00:00,69874
2963_4_21_3,2963,29595,Dota 2,2023-04-21 03:01:59.018542+00:00,80517
126459_4_21_3,126459,516575,VALORANT,2023-04-21 03:01:59.018542+00:00,51937
121_4_21_3,121,27471,Minecraft,2023-04-21 03:01:59.018542+00:00,69934
3277_4_21_3,3277,263490,Rust,2023-04-21 03:01:59.018542+00:00,62388
114795_4_21_3,114795,511224,Apex Legends,2023-04-21 03:01:59.018542+00:00,44944
7329_4_21_3,7329,460637,Dead Island 2,2023-04-21 03:01:59.018542+00:00,43474
1372_4_21_3,1372,32399,Counter-Strike: Global Offensive,2023-04-21 03:01:59.018542+00:00,32219
